rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,matches
24,Fatih Aksoy,tr TUR,DF,Alanyaspor,25,1997,10.7,0,0,0,4,3,0,1,9,16,,,0,Matches
25,Yılmaz Aktaş,de GER,GK,Adana Demirspor,20,2003,1.0,0,0,0,0,0,0,0,0,2,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
26,Kerem Aktürkoğlu,tr TUR,MF,Galatasaray,24,1998,27.4,4,1,1,19,25,5,122,13,16,,,0,Matches
27,Ufuk Akyol,de GER,MF,Antalyaspor,25,1997,7.5,1,0,0,5,5,0,2,4,7,,,0,Matches
28,Furkan Akyüz,,GK,Fenerbahçe,17,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
29,Enes Albak,tr TUR,DF,Samsunspor,18,2005,0.5,0,0,0,0,0,0,3,4,2,,,0,Matches
30,Mehmet Albayrak,tr TUR,DF,Sivasspor,19,2004,1.9,0,0,0,5,1,0,1,2,2,,,0,Matches
31,Danijel Aleksić,rs SRB,MF,Başakşehir,32,1991,12.9,1,0,0,11,9,3,15,8,8,,,0,Matches
32,Mehmet Ali Büyüksayar,tr TUR,FW,Konyaspor,19,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
33,Hasan Ali Kaldırım,tr TUR,DF,Kayserispor,33,1989,13.1,3,0,0,10,5,2,38,16,7,,,0,Matches
34,Muhammet Ali Özbaskıcı,tr TUR,MF,Samsunspor,17,2005,0.4,0,0,0,2,0,0,1,0,0,,,0,Matches
35,Ömer Ali Şahiner,tr TUR,"DF,MF",Başakşehir,31,1992,13.3,2,0,0,10,10,2,24,19,18,,,0,Matches
36,Kerim Alıcı,tr TUR,DF,Hatayspor,26,1997,15.9,3,0,0,18,5,4,38,13,20,,,0,Matches
37,Nabil Alioui,fr FRA,MF,Adana Demirspor,24,1999,2.1,0,0,0,0,4,0,3,0,3,,,0,Matches
38,Xusniddin Aliqulov,uz UZB,DF,Rizespor,24,1999,14.5,4,0,0,13,8,0,2,21,8,,,0,Matches
39,Fidan Aliti,xk KVX,DF,Alanyaspor,29,1993,33.8,7,0,0,32,41,0,6,31,24,,,1,Matches
40,Barış Alper Yılmaz,tr TUR,"MF,DF",Galatasaray,23,2000,28.3,8,0,0,62,43,4,79,13,49,,,0,Matches
41,Daniel Amartey,gh GHA,"DF,MF",Beşiktaş,28,1994,11.8,3,0,0,7,7,1,0,8,6,,,0,Matches
42,Anderson,br BRA,FW,Alanyaspor,25,1997,2.8,1,0,0,4,2,6,0,0,1,,,0,Matches
43,Angeliño,es ESP,DF,Galatasaray,26,1997,6.7,1,0,0,6,4,0,38,12,6,,,0,Matches
44,Seyfettin Anıl Yaşar,tr TUR,DF,Rizespor,21,2002,7.6,1,0,0,4,2,0,0,6,5,,,0,Matches
45,Taylan Antalyalı,tr TUR,MF,Samsunspor,28,1995,19.6,3,0,0,24,22,3,15,14,18,,,0,Matches
46,Nicholas Anwan,ng NGA,MF,Fatih Karagümrük,22,2001,0.2,0,0,0,0,2,0,0,0,0,,,0,Matches
47,Aias Aosman,sy SYR,MF,Pendikspor,28,1994,0.8,0,0,0,0,1,0,1,0,1,,,0,Matches
48,Aaron Appindangoyé,ga GAB,DF,Sivasspor,31,1992,29.9,1,0,0,12,9,2,2,27,9,,,0,Matches
49,Alp Arda,,GK,İstanbulspor,28,1995,19.8,3,0,0,3,5,0,0,0,0,,,0,Matches
50,Eren Arda San,,FW,İstanbulspor,17,2006,0.4,0,0,0,2,1,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
51,Onur Arı,,FW,Hatayspor,22,2001,0.1,0,0,0,3,0,0,0,0,1,,,0,Matches
52,Muhammed Arikan,tr TUR,MF,Kayserispor,18,2005,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
53,Hakan Arslan,tr TUR,MF,Sivasspor,35,1988,6.4,1,0,0,10,6,1,0,10,15,,,0,Matches
54,Ömürcan Artan,,DF,Gaziantep FK,24,1999,4.1,0,0,0,6,3,0,17,11,6,,,0,Matches
55,Serkan Asan,tr TUR,DF,Pendikspor,24,1999,16.8,3,1,1,14,22,0,30,35,18,,,0,Matches
56,Britt Assombalonga,cd COD,"FW,MF",Antalyaspor,30,1992,7.1,5,0,0,10,18,7,8,1,3,,,0,Matches
57,Kerem Atakan Kesgin,tr TUR,MF,Fatih Karagümrük,22,2000,1.6,1,0,0,5,5,0,10,1,0,,,0,Matches
58,Kerem Atakan Kesgin,tr TUR,MF,Sivasspor,22,2000,0.8,1,0,0,3,2,0,7,0,0,,,0,Matches
59,Youcef Atal,dz ALG,DF,Adana Demirspor,27,1996,9.1,4,1,1,15,10,1,20,15,18,,,0,Matches
60,Loide Augusto,ao ANG,"DF,MF",Alanyaspor,23,2000,19.9,6,0,0,30,29,5,51,19,20,,,0,Matches
61,Serge Aurier,ci CIV,DF,Galatasaray,30,1992,0.8,0,0,0,1,0,0,0,0,2,,,0,Matches
62,Fahri Ay,tr TUR,MF,Beşiktaş,18,2005,0.9,1,0,0,1,1,0,2,0,0,,,0,Matches
63,Eyüp Aydın,tr TUR,MF,Galatasaray,18,2004,0.5,0,0,0,2,5,0,8,1,3,,,0,Matches
64,Mehmet Aydin,de GER,DF,Trabzonspor,21,2002,14.3,2,0,0,18,25,1,32,16,38,,,0,Matches
65,Oğuz Aydın,tr TUR,MF,Alanyaspor,22,2000,28.7,3,1,0,28,38,10,133,10,16,,,0,Matches
66,Taylan Aydın,tr TUR,DF,Kasımpaşa,17,2006,6.2,3,0,0,5,2,0,2,4,8,,,0,Matches
67,Tayfun Aydoğan,,"MF,FW",Adana Demirspor,27,1996,7.5,3,0,0,9,11,1,15,12,4,,,0,Matches
68,Soner Aydoğdu,tr TUR,MF,Samsunspor,32,1991,5.1,1,0,0,4,3,0,24,2,6,,,0,Matches
69,Berkay Aydoğmuş,,MF,Başakşehir,19,2004,0.7,0,0,0,0,2,1,1,0,4,,,0,Matches
70,Kaan Ayhan,tr TUR,DF,Galatasaray,28,1994,23.2,3,0,0,20,15,1,34,34,14,,,0,Matches
71,Cemal Azad Demir,,FW,Beşiktaş,19,2004,0.1,0,0,0,0,0,0,0,1,1,,,0,Matches
72,Serdar Aziz,tr TUR,DF,Fenerbahçe,32,1990,9.6,2,0,0,10,8,0,1,13,5,,,0,Matches
73,Ousseynou Ba,sn SEN,DF,Başakşehir,27,1995,19.6,9,1,0,37,21,3,0,45,32,,,0,Matches
74,Mame Baba Thiam,sn SEN,"FW,MF",Kayserispor,30,1992,18.4,2,0,0,30,19,19,10,5,10,,,0,Matches
75,Mame Baba Thiam,sn SEN,"MF,FW",Pendikspor,30,1992,16.7,2,0,0,35,12,13,29,8,17,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
76,Volkan Babacan,tr TUR,GK,Başakşehir,34,1988,23.0,1,0,0,0,1,0,0,0,0,,,0,Matches
77,Aliou Badji,sn SEN,FW,Gaziantep FK,25,1997,3.7,2,0,0,7,4,0,0,0,5,,,0,Matches
78,Yunus Bahadir,be BEL,DF,Alanyaspor,20,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
79,Stéphane Bahoken,cm CMR,FW,Kayserispor,31,1992,8.4,1,0,0,18,11,4,8,0,3,,,0,Matches
80,Eric Bailly,ci CIV,DF,Beşiktaş,29,1994,3.7,0,0,0,7,8,0,0,9,2,,,0,Matches
81,Riad Bajić,ba BIH,FW,Ankaragücü,29,1994,9.1,0,0,0,6,11,6,1,0,0,,,0,Matches
82,Cédric Bakambu,cd COD,FW,Galatasaray,32,1991,2.1,1,0,0,10,2,1,1,1,3,,,0,Matches
83,Anastasios Bakasetas,gr GRE,MF,Trabzonspor,30,1993,15.7,3,0,0,19,27,1,44,6,23,,,0,Matches
84,Bünyamin Balcı,tr TUR,DF,Antalyaspor,23,2000,20.6,3,0,0,15,24,1,50,27,29,,,0,Matches
85,Jure Balkovec,si SVN,DF,Alanyaspor,28,1994,23.6,7,0,0,18,18,0,109,19,21,,,0,Matches
86,Mario Balotelli,it ITA,FW,Adana Demirspor,32,1990,10.4,7,1,0,18,22,5,6,4,1,,,0,Matches
87,Rayyan Baniya,,DF,Fatih Karagümrük,24,1999,1.0,0,0,0,2,1,1,0,0,0,,,0,Matches
88,Rayyan Baniya,,DF,Trabzonspor,24,1999,19.9,4,0,0,15,13,0,0,25,14,,,0,Matches
89,Yusuf Barasi,tr TUR,"FW,MF",Adana Demirspor,20,2003,9.7,1,1,1,13,15,2,6,4,10,,,0,Matches
90,Abdülkerim Bardakcı,tr TUR,DF,Galatasaray,28,1994,24.6,4,0,0,28,18,4,17,31,18,,,0,Matches
91,Enis Bardhi,mk MKD,MF,Trabzonspor,28,1995,26.2,3,0,0,37,40,4,105,9,22,,,0,Matches
92,Efecan Barlık,,MF,Başakşehir,20,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
93,Modou Barrow,gm GAM,"MF,FW",Sivasspor,30,1992,10.9,0,0,0,9,16,10,43,4,12,,,0,Matches
94,Emrah Başsan,tr TUR,"MF,FW",Sivasspor,31,1992,16.5,2,0,0,14,46,6,65,5,10,,,0,Matches
95,Christian Bassogog,cm CMR,MF,Ankaragücü,27,1995,10.1,2,0,0,11,11,7,61,8,4,,,0,Matches
96,Samuel Bastien,cd COD,MF,Kasımpaşa,26,1996,2.4,0,0,0,5,2,2,1,1,2,,,0,Matches
97,Michy Batshuayi,be BEL,FW,Fenerbahçe,29,1993,8.8,4,0,0,8,6,16,2,1,2,,,0,Matches
98,Bilal Bayazit,nl NED,GK,Kayserispor,24,1999,35.0,5,0,0,1,5,0,0,1,1,,,0,Matches
99,Altay Bayındır,tr TUR,GK,Fenerbahçe,25,1998,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
100,Furkan Bayır,tr TUR,DF,Alanyaspor,23,2000,22.4,9,1,1,33,9,2,2,26,22,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
101,Rodrigo Becão,br BRA,DF,Fenerbahçe,27,1996,12.4,4,0,0,19,13,0,2,7,6,,,0,Matches
102,Visar Bekaj,xk KVX,GK,Hatayspor,26,1997,3.5,2,0,0,0,2,0,0,0,0,,,0,Matches
103,Burak Bekaroğlu,,DF,Hatayspor,26,1997,12.4,3,0,0,8,6,1,0,16,14,,,1,Matches
104,Efkan Bekiroğlu,,MF,Ankaragücü,27,1995,23.6,2,1,0,20,23,0,20,6,10,,,0,Matches
105,Younès Belhanda,ma MAR,MF,Adana Demirspor,33,1990,11.9,4,0,0,13,11,0,38,6,11,,,0,Matches
106,Mortadha Ben Ouanes,tn TUN,"MF,DF",Kasımpaşa,29,1994,33.3,8,0,0,26,32,13,101,35,21,,,0,Matches
107,Filip Benković,hr CRO,DF,Trabzonspor,26,1997,12.4,2,0,0,10,10,0,0,11,1,,,0,Matches
108,Giorgi Beridze,ge GEO,FW,Ankaragücü,26,1997,0.5,0,0,0,0,0,0,3,0,0,,,0,Matches
109,Paul Bernardoni,fr FRA,GK,Konyaspor,26,1997,17.0,0,0,0,1,0,0,0,0,1,,,0,Matches
110,Andrea Bertolacci,it ITA,MF,Fatih Karagümrük,32,1991,8.5,2,0,0,11,15,0,12,9,8,,,0,Matches
111,Janio Bikel,gw GNB,MF,Gaziantep FK,28,1995,5.5,3,0,0,10,7,0,0,6,7,,,0,Matches
112,Hayrullah Bilazer,,DF,Ankaragücü,28,1995,7.9,1,0,0,9,4,0,14,11,13,,,1,Matches
113,Emre Bilgin,tr TUR,GK,Fatih Karagümrük,19,2004,10.0,0,0,0,0,3,0,0,0,0,,,0,Matches
114,Ege Bilsel,,MF,Antalyaspor,19,2004,0.7,1,0,0,2,2,0,0,6,3,,,0,Matches
115,Tayfur Bingöl,tr TUR,MF,Alanyaspor,30,1993,0.6,0,0,0,0,1,0,3,0,0,,,0,Matches
116,Tayfur Bingöl,tr TUR,"MF,DF",Beşiktaş,30,1993,6.1,4,0,0,15,6,2,6,5,6,,,0,Matches
117,Davide Biraschi,it ITA,DF,Fatih Karagümrük,29,1994,28.6,8,1,1,35,22,0,20,41,35,,,1,Matches
118,Görkem Bitin,,FW,Pendikspor,25,1998,3.7,1,0,0,4,10,0,1,0,1,,,0,Matches
119,Aylton Boa Morte,pt POR,"MF,FW",Kayserispor,29,1993,29.1,7,0,0,51,36,19,46,12,24,,,0,Matches
120,Emmanuel Boateng,gh GHA,MF,Konyaspor,26,1997,0.3,0,0,0,1,0,0,0,1,0,,,0,Matches
121,Sacha Boey,fr FRA,DF,Galatasaray,22,2000,19.0,4,0,0,31,18,1,32,29,23,,,0,Matches
122,Marc Bola,eng ENG,"DF,MF",Samsunspor,25,1997,11.8,1,0,0,14,8,0,32,21,13,,,0,Matches
123,Leonardo Bonucci,it ITA,DF,Fenerbahçe,36,1987,2.3,1,0,0,2,1,0,0,1,1,,,0,Matches
124,Arif Boşluk,,DF,Trabzonspor,20,2003,1.1,0,0,0,1,2,0,4,1,2,,,0,Matches
125,Mehdi Boudjemaa,dz ALG,MF,Hatayspor,25,1998,7.1,3,0,0,10,4,0,1,9,6,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
126,Mehdi Bourabia,ma MAR,MF,Kayserispor,31,1991,12.8,5,1,1,19,9,1,21,15,8,,,0,Matches
127,Umut Bozok,tr TUR,FW,Trabzonspor,26,1996,4.8,1,0,0,7,17,2,2,1,1,,,0,Matches
128,Adam Buksa,pl POL,FW,Antalyaspor,27,1996,32.5,8,0,0,60,73,6,5,10,9,,,0,Matches
129,Onur Bulut,tr TUR,"DF,MF",Beşiktaş,29,1994,22.7,2,0,0,12,10,3,57,21,19,,,0,Matches
130,Abdulsamet Burak,,DF,Adana Demirspor,27,1996,4.9,0,0,0,9,2,0,2,4,4,,,0,Matches
131,Zymer Bytyqi,no NOR,"MF,FW",Antalyaspor,26,1996,15.1,0,0,0,10,12,3,99,5,13,,,0,Matches
132,Musa Çağıran,tr TUR,MF,Hatayspor,30,1992,0.1,0,0,0,2,0,0,0,0,0,,,0,Matches
133,Oğulcan Çağlayan,tr TUR,MF,Gaziantep FK,27,1996,1.5,0,0,0,1,4,0,2,1,5,,,0,Matches
134,Oğulcan Çağlayan,tr TUR,MF,Kasımpaşa,27,1996,8.5,1,0,0,16,10,5,24,9,15,,,0,Matches
135,Uğurcan Çakır,tr TUR,GK,Trabzonspor,27,1996,35.0,4,0,0,0,7,0,0,1,0,,,0,Matches
136,Mijo Caktaš,hr CRO,MF,Sivasspor,31,1992,4.9,1,0,0,8,3,0,7,4,2,,,0,Matches
137,Francisco Calvo,cr CRC,DF,Konyaspor,31,1992,16.1,4,0,0,12,8,5,1,28,18,,,0,Matches
138,Samba Camara,ml MLI,DF,Sivasspor,30,1992,20.8,3,0,0,10,1,0,1,22,18,,,0,Matches
139,İrfan Can Eğribayat,tr TUR,GK,Fenerbahçe,25,1998,3.0,2,0,0,0,0,0,0,0,0,,,0,Matches
140,Atakan Çankaya,tr TUR,DF,Ankaragücü,25,1998,15.7,4,0,0,23,25,1,7,26,22,,,0,Matches
141,Erdem Canpolat,de GER,GK,Pendikspor,22,2001,34.0,6,0,0,1,5,0,0,0,1,,,1,Matches
142,Miguel Filipe Nunes Cardoso,pt POR,"MF,FW",Kayserispor,29,1994,27.9,4,0,0,38,36,17,175,11,27,,,0,Matches
143,Lionel Carole,fr FRA,DF,Kayserispor,32,1991,24.4,2,0,0,16,20,2,28,35,19,,,0,Matches
144,Federico Ceccherini,it ITA,DF,Fatih Karagümrük,31,1992,22.8,9,2,0,29,26,1,2,24,17,,,1,Matches
145,Endri Çekiçi,al ALB,MF,Pendikspor,26,1996,9.2,5,0,0,17,24,1,39,5,15,,,0,Matches
146,Batuhan Çelik,tr TUR,FW,Başakşehir,18,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
147,İzzet Çelik,tr TUR,MF,Adana Demirspor,19,2004,0.5,0,0,0,0,2,0,0,1,4,,,0,Matches
148,Osman Çelik,tr TUR,MF,Samsunspor,31,1991,8.6,4,0,0,14,20,0,7,11,10,,,0,Matches
149,Yiğit Çeltik,tr TUR,MF,Kayserispor,20,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
150,Renaldo Cephas,jm JAM,"MF,FW",Ankaragücü,23,1999,17.9,5,0,0,36,27,4,45,14,20,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
151,Tarık Çetin,tr TUR,GK,Rizespor,26,1997,7.7,1,0,0,1,1,0,0,0,1,,,0,Matches
152,Bunyamin Cetinkaya,,MF,Kasımpaşa,13,2009,0.0,0,0,0,0,0,0,0,0,1,,,0,Matches
153,Erdem Çetinkaya,tr TUR,MF,Kasımpaşa,22,2001,2.0,1,0,0,6,2,1,3,2,5,,,0,Matches
154,Charis Charisis,gr GRE,MF,Sivasspor,28,1995,27.9,9,0,0,37,67,1,27,11,45,,,0,Matches
155,Anastasios Chatzigiovannis,gr GRE,MF,Ankaragücü,26,1997,15.3,1,0,0,6,20,9,23,7,5,,,0,Matches
156,Alexandru Cicâldău,ro ROU,MF,Konyaspor,26,1997,22.4,0,0,0,21,20,1,86,12,17,,,0,Matches
157,Uğur Çiftçi,tr TUR,DF,Sivasspor,31,1992,35.6,10,0,0,52,20,4,134,25,44,,,0,Matches
158,Sadık Çiftpınar,tr TUR,DF,Kasımpaşa,30,1993,14.4,6,0,0,9,17,1,0,18,12,,,1,Matches
159,Tolga Ciğerci,tr TUR,MF,Ankaragücü,31,1992,22.7,4,0,0,33,19,0,28,42,35,,,0,Matches
160,Mirza Cihan,,FW,Gaziantep FK,22,2000,1.4,0,0,0,0,5,0,2,4,2,,,0,Matches
161,Sokol Cikalleshi,al ALB,FW,Konyaspor,33,1990,26.1,3,0,0,44,28,20,7,3,15,,,0,Matches
162,Ramazan Civelek,tr TUR,"MF,DF",Kayserispor,27,1996,19.2,4,0,0,18,25,3,52,10,13,,,0,Matches
163,İsmail Çokçalış,tr TUR,DF,Adana Demirspor,23,2000,12.0,0,0,0,7,9,0,28,16,20,,,0,Matches
164,Omar Colley,gm GAM,DF,Beşiktaş,30,1992,21.5,4,1,0,20,14,0,3,33,11,,,0,Matches
165,Racine Coly,sn SEN,DF,İstanbulspor,27,1995,12.7,9,0,0,22,20,1,12,29,7,,,0,Matches
166,Sergio Córdova,ve VEN,FW,Alanyaspor,25,1997,11.2,1,0,0,11,17,7,3,1,10,,,0,Matches
167,Kamil Çörekçi,tr TUR,DF,Hatayspor,31,1992,19.2,3,0,0,20,14,0,22,12,28,,,0,Matches
168,Nuno da Costa,cv CPV,FW,Kasımpaşa,32,1991,26.0,1,0,0,32,51,14,10,8,16,,,0,Matches
169,Crespo,pt POR,MF,Fenerbahçe,26,1996,6.3,3,0,0,12,15,0,7,21,9,,,0,Matches
170,Mehmet Dadakdeniz,tr TUR,GK,Antalyaspor,23,1999,4.0,1,0,0,0,1,0,0,0,0,,,0,Matches
171,Renat Dadaşov,az AZE,FW,Hatayspor,24,1999,15.4,7,0,0,41,23,12,3,3,3,,,0,Matches
172,Filip Damjanovic,rs SRB,DF,Konyaspor,25,1998,9.8,2,0,0,9,1,0,0,11,4,,,0,Matches
173,Brahim Darri,nl NED,"FW,MF",Fatih Karagümrük,28,1994,0.5,0,0,0,0,2,0,6,0,0,,,0,Matches
174,Fisayo Dele-Bashiru,ng NGA,MF,Hatayspor,22,2001,33.7,6,0,0,44,21,8,27,9,23,,,0,Matches
175,Simon Deli,ci CIV,DF,İstanbulspor,31,1991,25.0,6,0,0,19,4,1,7,36,17,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
176,Emirhan Delibaş,tr TUR,MF,Beşiktaş,20,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
177,Cengiz Demir,,DF,Hatayspor,22,2001,5.8,2,0,0,3,2,0,2,14,4,,,0,Matches
178,Muhammet Demir,tr TUR,FW,Konyaspor,31,1992,0.5,1,0,0,0,2,1,0,0,0,,,0,Matches
179,Adil Demirbağ,tr TUR,DF,Konyaspor,25,1997,21.8,4,1,0,32,15,1,3,25,18,,,0,Matches
180,Ozan Demirbag,tr TUR,MF,Adana Demirspor,15,2008,0.8,0,0,0,1,0,0,0,0,0,,,0,Matches
181,Kerem Demirbay,de GER,MF,Galatasaray,30,1993,24.5,2,0,0,60,24,1,90,18,44,,,0,Matches
182,Baran Demiroğlu,,FW,Galatasaray,18,2005,0.2,0,0,0,0,0,0,0,0,1,,,0,Matches
183,Kahraman Demirtapa,tr TUR,DF,Konyaspor,29,1994,2.2,1,0,0,2,2,0,0,3,1,,,0,Matches
184,Berhan Deniz,,FW,Samsunspor,18,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
185,Emmanuel Dennis,ng NGA,MF,Başakşehir,25,1997,3.7,2,0,0,14,8,1,9,5,6,,,0,Matches
186,Stefano Denswil,sr SUR,DF,Trabzonspor,30,1993,25.1,1,0,0,12,17,0,2,22,8,,,0,Matches
187,Halil Dervişoğlu,tr TUR,"FW,MF",Hatayspor,23,1999,6.6,0,0,0,9,9,1,1,3,11,,,0,Matches
188,Halil Dervişoğlu,tr TUR,FW,Galatasaray,23,1999,3.8,0,0,0,9,7,4,1,1,7,,,0,Matches
189,Enis Destan,tr TUR,FW,Trabzonspor,21,2002,15.3,4,0,0,23,36,6,8,4,15,,,0,Matches
190,Ersin Destanoğlu,tr TUR,GK,Beşiktaş,22,2001,9.7,1,0,0,0,2,0,0,1,0,,,0,Matches
191,Abdoulay Diaby,ml MLI,MF,Pendikspor,32,1991,11.9,3,0,0,22,12,9,28,12,10,,,0,Matches
192,Soner Dikmen,tr TUR,MF,Konyaspor,29,1993,35.6,6,0,0,46,51,11,18,40,35,,,0,Matches
193,Yasin Dilek,,DF,Başakşehir,18,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
194,Selim Dilli,,DF,Kasımpaşa,25,1998,0.9,1,0,0,1,1,0,3,1,0,,,0,Matches
195,Deniz Dilmen,,GK,Başakşehir,18,2005,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
196,Landry Dimata,be BEL,"FW,MF",Samsunspor,25,1997,7.1,6,1,1,30,26,2,1,0,2,,,0,Matches
197,Oumar Diouf,sn SEN,FW,Rizespor,20,2003,0.6,0,0,0,2,0,0,0,0,0,,,0,Matches
198,Matías Dituro,ar ARG,GK,Fatih Karagümrük,36,1987,11.0,1,0,0,1,2,0,0,1,0,,,0,Matches
199,Alexander Djiku,gh GHA,DF,Fenerbahçe,28,1994,22.5,7,1,1,37,21,1,3,54,26,,,0,Matches
200,Papy Djilobodji,sn SEN,DF,Gaziantep FK,34,1988,33.4,4,1,0,22,9,5,15,71,23,,,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
201,Deniz Donmezer,,GK,Adana Demirspor,14,2008,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
202,Denis Drăguș,ro ROU,FW,Gaziantep FK,24,1999,30.4,8,0,0,75,40,15,26,9,37,,,0,Matches
203,Ibrahim Drešević,xk KVX,DF,Fatih Karagümrük,26,1997,15.2,4,0,0,20,10,1,1,19,19,,,0,Matches
204,Rick van Drongelen,nl NED,DF,Samsunspor,24,1998,26.6,6,0,0,37,16,0,5,26,31,,,0,Matches
205,Léo Duarte,br BRA,DF,Başakşehir,27,1996,30.0,1,0,0,20,26,1,12,31,30,,,1,Matches
206,Leo Dubois,fr FRA,DF,Başakşehir,28,1994,24.9,3,0,0,16,29,0,92,14,20,,,0,Matches
207,Leo Dubois,fr FRA,DF,Galatasaray,28,1994,0.6,0,0,0,1,2,0,1,1,0,,,0,Matches
