rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,matches
208,Üzeyir Ergün,,DF,BB Bodrumspor,31,1992,17.9,2,0,0,9,12,0,72,18,27,,,0,Matches
209,Caner Erkin,tr TUR,DF,Eyüpspor,35,1988,16.4,6,1,0,14,9,1,152,22,8,,,0,Matches
210,Burhan Ersoy,,DF,Adana Demirspor,21,2003,10.7,3,0,0,10,5,0,0,5,11,,,0,Matches
211,Ertuğrul Ersoy,tr TUR,DF,Gaziantep FK,27,1997,10.0,4,0,0,13,6,0,0,12,18,,,0,Matches
212,Deniz Ertaş,tr TUR,GK,Konyaspor,19,2005,12.0,2,0,0,1,3,0,0,0,0,,,0,Matches
213,Osman Ertuğrul Çetin,tr TUR,GK,Fenerbahçe,21,2003,1.6,0,0,0,0,0,0,0,0,0,,,1,Matches
214,Murat Eser,,GK,Adana Demirspor,19,2005,4.7,2,0,0,1,0,0,0,0,0,,,0,Matches
215,Mustafa Eskihellaç,tr TUR,"DF,MF",Gaziantep FK,27,1997,14.0,3,0,0,16,22,4,16,16,15,,,0,Matches
216,Mustafa Eskihellaç,tr TUR,"DF,MF",Trabzonspor,27,1997,13.2,1,0,0,13,22,2,11,16,15,,,0,Matches
217,Jhon Espinoza,ec ECU,"DF,MF",Kasımpaşa,25,1999,11.2,3,0,0,12,15,1,39,14,9,,,0,Matches
218,Mamadou Fall,sn SEN,"MF,FW",Kasımpaşa,32,1991,33.7,2,0,0,18,42,28,43,11,20,,,0,Matches
219,Ömer Faruk Beyaz,tr TUR,MF,Başakşehir,20,2003,3.3,0,0,0,8,5,0,0,3,2,,,0,Matches
220,Ohis Felix Uduokhai,de GER,DF,Beşiktaş,26,1997,24.1,3,0,0,22,22,0,1,30,15,,,0,Matches
221,Gedson Fernandes,pt POR,MF,Beşiktaş,25,1999,32.7,4,1,1,43,77,5,22,41,54,,,1,Matches
222,Joelson Fernandes,pt POR,"MF,FW",Hatayspor,21,2003,25.1,8,0,0,36,55,4,96,10,18,,,0,Matches
223,Diogo Fesnard Sousa,pt POR,GK,BB Bodrumspor,25,1998,31.7,4,0,0,0,6,0,0,0,1,,,0,Matches
224,Ali Fidan,,DF,Adana Demirspor,17,2006,0.2,0,0,0,1,1,0,0,0,0,,,0,Matches
225,João Figueiredo,my MAS,"MF,FW",Başakşehir,28,1996,16.1,2,0,0,35,27,8,20,10,8,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
226,Breyton Fougeu,fr FRA,"DF,MF",Adana Demirspor,20,2004,5.5,0,0,0,3,9,0,5,2,10,,,0,Matches
227,Przemysław Frankowski,pl POL,"DF,MF",Galatasaray,29,1995,8.7,2,1,0,10,3,1,35,7,11,,,0,Matches
228,Fred,br BRA,MF,Fenerbahçe,31,1993,28.6,7,0,0,37,63,1,24,33,34,,,0,Matches
229,Fredy,ao ANG,MF,BB Bodrumspor,34,1990,30.6,2,1,0,44,60,8,130,30,47,,,0,Matches
230,Mert Furkan Bayram,tr TUR,GK,Alanyaspor,19,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
231,Adolfo Gaich,ar ARG,FW,Antalyaspor,25,1999,14.5,4,0,0,27,27,6,1,3,3,,,0,Matches
232,Emrehan Gedikli,de GER,FW,Konyaspor,21,2003,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
233,Amar Gerxhaliu,xk KVX,DF,Antalyaspor,22,2002,6.9,1,0,0,3,3,0,0,12,3,,,0,Matches
234,Baran Gezek,tr TUR,MF,Kayserispor,18,2005,10.9,4,0,0,15,8,1,4,13,17,,,0,Matches
235,Beytullah Gezer,,FW,Adana Demirspor,14,2010,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
236,Nevzat Gezer,,MF,Gaziantep FK,18,2006,0.1,0,0,0,0,0,0,1,0,0,,,0,Matches
237,Rachid Ghezzal,dz ALG,MF,Rizespor,32,1992,16.1,5,1,1,24,22,6,98,15,14,,,0,Matches
238,Andreas Gianniotis,gr GRE,GK,Kasımpaşa,31,1992,33.0,3,0,0,2,6,0,0,1,0,,,0,Matches
239,Yilmaz Gin,,FW,Sivasspor,16,2008,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
240,Emre Gökay,tr TUR,FW,Sivasspor,18,2006,0.3,0,0,0,1,0,0,5,1,0,,,0,Matches
241,Eulânio Ângelo Chipela Gomes,gw GNB,"DF,FW",Samsunspor,30,1994,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
242,Soner Gönül,tr TUR,DF,Samsunspor,27,1997,5.2,2,0,0,7,4,1,18,4,12,,,0,Matches
243,Andrew Gravillon,gp GLP,"DF,MF",Adana Demirspor,26,1998,8.0,0,0,0,1,7,0,4,7,2,,,0,Matches
244,Ivo Grbić,hr CRO,GK,Rizespor,28,1996,22.0,4,0,0,1,2,0,0,0,1,,,0,Matches
245,Gökhan Gül,de GER,MF,Kasımpaşa,26,1998,17.4,3,0,0,15,24,0,7,22,14,,,0,Matches
246,Sefa Gülay,,FW,Adana Demirspor,18,2006,0.2,0,0,0,0,0,0,0,0,2,,,0,Matches
247,Semih Güler,,DF,Gaziantep FK,29,1994,9.6,2,0,0,7,1,0,2,7,5,,,0,Matches
248,Semih Güler,,DF,Adana Demirspor,29,1994,21.0,6,0,0,12,6,0,5,19,13,,,1,Matches
249,Ramazan Gülerce,,DF,Antalyaspor,22,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
250,Sinan Gümüş,de GER,"FW,MF",Eyüpspor,30,1994,0.2,0,0,0,0,1,0,0,1,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
251,Muhammed Gümüskaya,tr TUR,MF,Gaziantep FK,23,2001,0.4,0,0,0,0,1,0,1,0,1,,,0,Matches
252,Muhammet Güneş,,DF,Gaziantep FK,18,2006,0.6,0,0,0,1,0,0,0,1,0,,,0,Matches
253,Umut Güneş,tr TUR,MF,Başakşehir,24,2000,6.8,0,0,0,15,5,3,1,7,10,,,0,Matches
254,Umut Güneş,tr TUR,MF,Trabzonspor,24,2000,4.9,0,0,0,20,7,0,2,9,4,,,0,Matches
255,Mert Günok,tr TUR,GK,Beşiktaş,35,1989,34.0,4,0,0,1,2,0,0,0,0,,,0,Matches
256,Koray Günter,de GER,DF,Göztepe,29,1994,19.4,5,1,1,26,13,0,2,37,14,,,0,Matches
257,Hamza Güreler,tr TUR,DF,Başakşehir,18,2006,12.7,4,0,0,17,8,0,3,23,17,,,0,Matches
258,Serdar Gürler,tr TUR,"MF,FW",Başakşehir,32,1991,7.2,1,0,0,5,13,5,22,2,11,,,0,Matches
259,Yücel Gürol,,DF,Adana Demirspor,19,2005,0.0,0,0,0,0,0,0,0,1,1,,,0,Matches
260,Günay Güvenç,tr TUR,GK,Galatasaray,33,1991,2.0,0,1,0,0,1,0,0,0,0,,,0,Matches
261,Florent Hadergjonaj,xk KVX,"DF,MF",Alanyaspor,30,1994,31.3,4,0,0,12,22,2,130,27,35,,,0,Matches
262,Amir Hadžiahmetović,ba BIH,MF,Beşiktaş,27,1997,7.9,0,0,0,3,3,0,14,6,11,,,0,Matches
263,Amir Hadžiahmetović,ba BIH,MF,Rizespor,27,1997,14.5,2,1,0,14,9,0,37,14,17,,,0,Matches
264,Haris Hajradinović,ba BIH,MF,Kasımpaşa,30,1994,32.1,5,0,0,51,62,2,175,18,36,,,0,Matches
265,Mustafa Hekimoğlu,tr TUR,"MF,FW",Beşiktaş,17,2007,7.9,2,0,0,28,16,3,2,3,11,,,0,Matches
266,Héliton,br BRA,DF,Göztepe,28,1995,32.5,7,0,0,54,6,5,0,35,20,,,0,Matches
267,Christophe Hérelle,mq MTQ,DF,BB Bodrumspor,31,1992,8.7,0,0,0,4,6,0,1,10,7,,,0,Matches
268,Armin Hodžić,ba BIH,MF,Hatayspor,24,2000,0.9,2,0,0,2,2,0,0,2,0,,,0,Matches
269,Carlo Holse,dk DEN,MF,Samsunspor,25,1999,31.8,7,0,0,46,36,8,32,26,34,,,0,Matches
270,Majid Hosseini,ir IRN,DF,Kayserispor,28,1996,9.0,2,1,0,10,6,0,1,20,7,,,0,Matches
271,Victor Hugo,br BRA,MF,Göztepe,20,2004,10.9,1,0,0,12,10,2,35,9,7,,,0,Matches
272,Anel Husic,ch SUI,DF,Gaziantep FK,23,2001,11.0,5,0,0,20,4,2,7,10,10,,,0,Matches
273,Casper Højer Nielsen,dk DEN,DF,Rizespor,29,1994,22.5,3,0,0,24,19,1,133,20,22,,,0,Matches
274,Melih Ibrahimoglu,tr TUR,MF,Konyaspor,24,2000,17.2,8,1,1,20,28,0,28,21,29,,,0,Matches
275,Mauro Icardi,ar ARG,FW,Galatasaray,31,1993,5.8,0,0,0,2,7,3,2,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
276,Hasan İlçin,,MF,Antalyaspor,15,2009,1.4,0,0,0,0,2,0,0,0,0,,,0,Matches
277,Ahmed Ildiz,tr TUR,MF,Göztepe,27,1996,11.8,2,0,0,19,16,1,44,13,11,,,0,Matches
278,Ciro Immobile,it ITA,FW,Beşiktaş,34,1990,22.3,4,0,0,20,17,14,11,3,6,,,0,Matches
279,Yusuf İnci,,MF,Kasımpaşa,19,2005,0.7,0,0,0,1,0,0,0,0,4,,,0,Matches
280,Burak Ingenç,tr TUR,DF,Antalyaspor,18,2006,2.3,0,0,0,3,3,0,1,8,3,,,0,Matches
281,Tim Jabol-Folcarelli,fr FRA,MF,Trabzonspor,24,1999,3.9,0,0,0,6,3,0,1,8,4,,,0,Matches
282,Ismail Jakobs,sn SEN,DF,Galatasaray,24,1999,13.1,2,0,0,10,9,0,37,17,20,,,0,Matches
283,Nicolas Janvier,fr FRA,MF,Alanyaspor,25,1998,22.6,5,0,0,26,7,0,96,17,28,,,0,Matches
284,Julian Jeanvier,gn GUI,DF,Kayserispor,32,1992,10.5,2,0,0,9,7,3,1,16,9,,,0,Matches
285,Elias Jelert,dk DEN,"DF,MF",Galatasaray,21,2003,6.5,1,0,0,4,10,0,7,4,8,,,0,Matches
286,Marko Jevtović,rs SRB,MF,Konyaspor,31,1993,25.9,8,0,0,33,23,0,7,39,39,,,0,Matches
287,Juan,br BRA,MF,Alanyaspor,23,2001,1.0,1,0,0,2,1,0,3,0,3,,,0,Matches
288,Václav Jurečka,cz CZE,"MF,FW",Rizespor,30,1994,8.3,2,0,0,16,7,8,1,2,9,,,0,Matches
289,Melih Kabasakal,,"MF,DF",Eyüpspor,28,1996,29.7,8,0,0,41,22,2,22,54,61,,,0,Matches
290,Tugay Kaçar,tr TUR,DF,Eyüpspor,30,1994,0.4,0,0,0,0,0,0,0,1,3,,,0,Matches
291,Ferdi Kadioglu,tr TUR,DF,Fenerbahçe,24,1999,1.2,0,0,0,0,2,0,1,0,1,,,0,Matches
292,İrfan Kahveci,tr TUR,MF,Fenerbahçe,29,1995,10.3,3,0,0,17,13,3,72,8,12,,,0,Matches
293,Tolga Kalender,,DF,Adana Demirspor,22,2001,22.6,2,1,0,10,17,0,3,31,36,,,0,Matches
294,Ali Kalın,,FW,Gaziantep FK,16,2008,0.4,0,0,0,0,1,0,0,0,0,,,0,Matches
295,Kubilay Kanatsızkuş,tr TUR,"FW,MF",Göztepe,27,1997,9.1,2,0,0,18,9,4,7,3,6,,,0,Matches
296,Burak Kapacak,tr TUR,DF,Fenerbahçe,24,1999,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
297,Emre Kaplan,tr TUR,DF,Başakşehir,23,2001,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
298,Aytaç Kara,tr TUR,MF,Kasımpaşa,31,1993,23.0,6,0,0,18,27,1,61,12,21,,,0,Matches
299,Ercan Kara,at AUT,FW,Samsunspor,28,1996,1.3,1,0,0,8,2,2,0,0,0,,,0,Matches
300,Efecan Karaca,tr TUR,MF,Alanyaspor,34,1989,20.1,5,0,0,27,30,7,38,12,24,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
301,Yusuf Karademir,,MF,Alanyaspor,16,2008,0.0,0,0,0,0,0,0,0,0,1,,,0,Matches
302,Yusuf Karagöz,,GK,Alanyaspor,24,1999,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
303,İlker Karakaş,tr TUR,FW,Gaziantep FK,25,1999,0.4,0,0,0,0,0,0,1,1,1,,,0,Matches
304,Vedat Karakuş,tr TUR,GK,Adana Demirspor,26,1998,14.2,3,0,0,1,3,0,0,1,3,,,0,Matches
305,Ayberk Karapo,tr TUR,DF,Rizespor,20,2004,0.7,1,0,0,3,2,2,2,1,2,,,0,Matches
306,Kadir Karayigit,,DF,Adana Demirspor,18,2005,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
307,Erce Kardeşler,tr TUR,GK,Hatayspor,30,1994,19.0,5,0,0,0,8,0,0,1,0,,,0,Matches
308,Ali Karimi,ir IRN,MF,Kayserispor,30,1994,20.1,3,0,0,38,11,2,43,22,22,,,0,Matches
309,Salih Kavrazlı,tr TUR,"MF,FW",Adana Demirspor,22,2002,7.7,1,0,0,9,8,1,15,4,5,,,0,Matches
310,Mehmet Kaya,de GER,FW,Konyaspor,19,2004,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
311,Muhammed Kaya,tr TUR,MF,Sivasspor,18,2006,0.0,0,0,0,0,1,0,0,0,0,,,0,Matches
312,Yalçın Kayan,tr TUR,MF,Göztepe,25,1999,0.7,0,0,0,2,2,1,10,0,0,,,0,Matches
313,Yalçın Kayan,tr TUR,MF,Eyüpspor,25,1999,12.6,4,0,0,21,15,1,24,10,18,,,0,Matches
314,Osman Kaynak,,"DF,MF",Adana Demirspor,18,2006,6.5,2,1,1,7,15,1,16,14,10,,,0,Matches
315,Jakub Kałuziński,pl POL,MF,Antalyaspor,21,2002,29.5,7,0,0,42,42,3,161,19,22,,,0,Matches
316,Can Keles,at AUT,MF,Beşiktaş,22,2001,1.0,0,0,0,0,2,0,7,0,1,,,0,Matches
317,Can Keles,at AUT,"MF,FW",Kasımpaşa,22,2001,7.8,2,0,0,1,13,1,27,2,3,,,0,Matches
318,Thalisson Kelven,br BRA,DF,Antalyaspor,26,1998,29.9,10,0,0,38,24,2,1,50,34,,,1,Matches
319,Olivier Kemen,cm CMR,"MF,DF",Başakşehir,28,1996,27.5,7,0,0,47,55,8,68,13,27,,,0,Matches
320,Philippe Keny,sn SEN,FW,Başakşehir,25,1999,11.4,3,0,0,18,22,10,12,2,2,,,0,Matches
321,Benhur Keser,,MF,Rizespor,27,1996,0.6,0,0,0,1,1,0,1,0,1,,,0,Matches
322,Enes Keskin,,"MF,DF",Alanyaspor,23,2001,5.3,3,0,0,10,13,2,5,6,7,,,0,Matches
323,Hamidou Keyta,fr FRA,MF,Konyaspor,29,1994,4.8,3,0,0,10,5,2,9,2,8,,,0,Matches
324,Guy-Marcelin Kilama,cm CMR,DF,Hatayspor,25,1999,29.9,6,1,0,26,17,2,1,41,25,,,1,Matches
325,Yakup Kılıç,,DF,Beşiktaş,19,2005,0.0,0,0,0,1,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
326,Semih Kılıçsoy,tr TUR,"MF,FW",Beşiktaş,18,2005,14.6,3,1,0,37,29,9,10,3,10,,,0,Matches
327,Emre Kılınç,tr TUR,"MF,FW",Samsunspor,29,1994,27.2,7,0,0,34,42,4,83,9,21,,,0,Matches
328,Arda Kızıldağ,tr TUR,DF,Gaziantep FK,25,1998,21.1,4,0,0,12,22,0,2,33,14,,,0,Matches
329,Arif Kocaman,,DF,Kayserispor,20,2003,6.0,1,0,0,6,2,0,0,5,1,,,0,Matches
330,Okan Kocuk,tr TUR,GK,Samsunspor,29,1995,36.0,3,0,0,0,4,0,1,0,0,,,0,Matches
331,Kenan Kodro,ba BIH,FW,Gaziantep FK,30,1993,8.4,2,0,0,10,7,7,2,2,0,,,0,Matches
332,Derrick Köhn,gh GHA,DF,Galatasaray,25,1999,1.0,0,0,0,1,1,0,3,1,2,,,0,Matches
333,Bengali-Fodé Koita,gn GUI,"MF,FW",Sivasspor,33,1990,17.7,6,0,0,25,52,9,17,3,7,,,0,Matches
334,Dimitrios Kolovetsios,gr GRE,DF,Kayserispor,32,1991,16.4,5,0,0,9,10,1,0,15,11,,,0,Matches
335,Eray Korkmaz,tr TUR,DF,Rizespor,21,2003,1.0,0,0,0,1,2,0,0,0,4,,,0,Matches
336,Nurettin Korkmaz,tr TUR,"MF,DF",Kayserispor,22,2002,2.5,1,0,0,0,5,0,4,1,5,,,0,Matches
337,Filip Kostić,rs SRB,"MF,DF",Fenerbahçe,31,1992,21.8,5,0,0,29,13,6,195,16,29,,,0,Matches
338,İsmail Köybaşı,tr TUR,"MF,DF",Göztepe,35,1989,8.7,4,0,0,10,7,0,67,6,7,,,0,Matches
339,Kacper Kozłowski,pl POL,"MF,FW",Gaziantep FK,20,2003,23.5,10,1,1,42,48,11,25,13,26,,,0,Matches
340,Blaž Kramer,si SVN,FW,Konyaspor,28,1996,22.0,7,0,0,40,31,12,6,3,9,,,0,Matches
341,Rade Krunić,ba BIH,MF,Fenerbahçe,30,1993,0.0,0,0,0,1,0,0,0,0,0,,,0,Matches
342,Arda Kurtulan,al ALB,DF,Adana Demirspor,21,2002,26.0,5,0,0,30,28,3,33,39,37,,,1,Matches
343,Berkan Kutlu,tr TUR,"MF,DF",Galatasaray,26,1998,9.1,1,0,0,6,8,0,21,19,10,,,0,Matches
344,Ahmed Kutucu,tr TUR,MF,Eyüpspor,24,2000,16.3,6,0,0,38,22,5,18,12,18,,,0,Matches
345,Ahmed Kutucu,tr TUR,"FW,MF",Galatasaray,24,2000,5.6,3,0,0,12,8,3,5,5,6,,,0,Matches
346,Sam Larsson,se SWE,"FW,MF",Antalyaspor,31,1993,26.3,2,0,0,22,21,5,19,15,14,,,0,Matches
347,Joseph Larweh Attamah,gh GHA,"DF,MF",Kayserispor,30,1994,29.9,7,2,2,18,23,0,4,22,29,,,1,Matches
348,Gaëtan Laura,,"MF,FW",Samsunspor,28,1995,3.4,0,0,0,6,5,2,7,1,2,,,0,Matches
349,Mario Lemina,ga GAB,MF,Galatasaray,30,1993,8.9,2,0,0,25,4,1,7,13,9,,,0,Matches
350,Lucas Lima,br BRA,DF,Başakşehir,32,1991,18.3,1,0,0,26,19,5,61,28,20,,,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
351,Nuno Lima,pt POR,DF,Alanyaspor,23,2001,28.4,12,0,0,26,15,0,2,20,23,,,0,Matches
352,Mateusz Lis,pl POL,GK,Göztepe,27,1997,32.0,2,0,0,1,7,0,0,0,0,,,0,Matches
353,Dominik Livaković,hr CRO,GK,Fenerbahçe,29,1995,21.4,0,0,0,0,2,0,0,0,0,,,2,Matches
354,Rony Lopes,pt POR,MF,Alanyaspor,28,1995,3.7,1,0,0,4,4,0,24,0,6,,,0,Matches
355,John Lundstram,eng ENG,"MF,DF",Trabzonspor,30,1994,24.6,4,0,0,24,6,1,5,22,27,,,0,Matches
356,Christopher Lungoyi,ch SUI,"MF,FW",Gaziantep FK,24,2000,20.5,8,0,0,32,54,3,30,9,17,,,0,Matches
357,Berat Lus,,FW,Galatasaray,17,2007,0.0,0,0,0,0,0,0,1,0,0,,,0,Matches
358,Davidson da Luz Pereira,br BRA,MF,Başakşehir,33,1991,11.4,1,0,0,15,20,2,23,11,21,,,0,Matches
359,Salem M'bakata,cd COD,DF,Gaziantep FK,26,1998,15.9,0,0,0,5,8,2,18,13,21,,,0,Matches
360,Maestro,ao ANG,MF,Adana Demirspor,20,2003,32.2,6,0,0,34,34,0,10,33,37,,,0,Matches
361,Gaius Makouta,cg CGO,MF,Alanyaspor,27,1997,27.0,4,0,0,26,55,0,43,20,11,,,0,Matches
362,Izzet Malak,,MF,Göztepe,19,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
363,Hüseyin Maldar,,FW,Eyüpspor,17,2007,1.8,1,0,0,1,2,0,4,0,0,,,0,Matches
364,Pedro Malheiro,pt POR,DF,Trabzonspor,23,2001,32.4,9,0,0,40,13,3,86,38,51,,,0,Matches
365,Salih Malkoçoglu,,DF,Trabzonspor,19,2005,3.1,0,0,0,3,2,0,0,7,0,,,0,Matches
366,Rey Manaj,al ALB,FW,Sivasspor,27,1997,24.4,9,1,1,49,73,20,10,3,4,,,0,Matches
367,Cyril Mandouki,mq MTQ,"MF,DF",Gaziantep FK,32,1991,7.8,3,0,0,14,4,0,0,9,19,,,0,Matches
368,Carlos Mané,gw GNB,MF,Kayserispor,30,1994,17.9,4,0,0,26,26,6,53,20,16,,,0,Matches
369,Jovan Manev,mk MKD,DF,Adana Demirspor,23,2001,13.1,3,0,0,17,10,0,5,11,5,,,0,Matches
370,João Mário,pt POR,MF,Beşiktaş,31,1993,17.8,1,0,0,19,15,2,53,3,17,,,0,Matches
371,Chandrel Massanga,cg CGO,MF,Hatayspor,24,1999,20.5,5,0,0,15,26,2,9,27,18,,,0,Matches
372,Arthur Masuaku,cd COD,DF,Beşiktaş,30,1993,30.6,9,0,0,30,30,2,181,27,46,,,0,Matches
373,Kuryū Matsuki,jp JPN,"FW,MF",Göztepe,21,2003,11.4,5,0,0,20,15,10,29,3,8,,,0,Matches
374,Oğuzhan Matur,,DF,Hatayspor,24,1999,0.2,1,0,0,1,0,0,0,0,0,,,0,Matches
375,Alexandru Maxim,ro ROU,MF,Gaziantep FK,34,1990,29.1,7,0,0,46,38,2,136,26,25,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
376,Batista Mendy,fr FRA,"MF,DF",Trabzonspor,24,2000,28.8,10,1,1,41,50,0,15,26,18,,,0,Matches
377,Queensy Menig,nl NED,MF,Sivasspor,28,1995,3.1,1,0,0,3,0,2,7,1,4,,,0,Matches
378,Umut Meraş,tr TUR,DF,Eyüpspor,28,1995,21.2,1,0,0,23,12,2,35,42,23,,,0,Matches
379,Levent Mercan,de GER,DF,Fenerbahçe,23,2000,5.5,0,0,0,5,8,0,10,9,9,,,0,Matches
380,Dries Mertens,be BEL,MF,Galatasaray,37,1987,20.8,3,0,0,27,26,1,166,8,23,,,0,Matches
381,Edouard Michut,fr FRA,MF,Adana Demirspor,21,2003,1.9,0,0,0,3,13,0,1,2,1,,,0,Matches
382,Fredrik Midtsjø,no NOR,MF,Eyüpspor,30,1993,8.5,3,0,0,13,8,0,8,5,10,,,0,Matches
383,Deni Milošević,ba BIH,"FW,MF",Antalyaspor,29,1995,0.9,0,0,0,1,2,0,1,0,2,,,0,Matches
384,Martin Minchev,bg BUL,MF,Rizespor,23,2001,1.7,0,0,0,1,4,1,4,0,2,,,0,Matches
385,Attila Mocsi,hu HUN,DF,Rizespor,24,2000,31.4,7,0,0,33,9,1,14,25,30,,,0,Matches
386,Milad Mohammadi,ir IRN,DF,Adana Demirspor,30,1993,2.0,1,0,0,2,2,0,6,1,4,,,0,Matches
387,Musah Mohammed,gh GHA,MF,BB Bodrumspor,22,2002,21.6,6,1,0,50,25,2,11,20,18,,,0,Matches
388,Emre Mor,tr TUR,MF,Eyüpspor,27,1997,11.5,7,0,0,6,20,1,46,4,8,,,0,Matches
389,Álvaro Morata,es ESP,"MF,FW",Galatasaray,31,1992,7.3,2,0,0,19,11,3,7,1,9,,,0,Matches
390,Marius Mouandilmadji,td CHA,FW,Samsunspor,27,1997,27.8,7,1,1,33,29,37,6,2,6,,,0,Matches
391,Samuel Moutoussamy,cd COD,MF,Sivasspor,27,1996,26.9,4,0,0,30,16,0,25,25,36,,,0,Matches
392,Ernest Muçi,al ALB,MF,Beşiktaş,23,2001,14.8,2,0,0,17,25,10,48,8,12,,,0,Matches
393,Arbnor Muja,al ALB,MF,Samsunspor,25,1998,13.5,4,0,0,15,19,9,45,7,20,,,0,Matches
394,Atakan Müjde,,DF,Kasımpaşa,21,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
395,Mert Müldür,tr TUR,DF,Fenerbahçe,25,1999,20.8,2,1,0,18,17,2,32,46,27,,,0,Matches
396,Jackson Muleka,cd COD,"FW,MF",Beşiktaş,24,1999,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
397,Fernando Muslera,uy URU,GK,Galatasaray,38,1986,34.0,7,0,0,0,9,1,0,2,0,,,0,Matches
398,Almoatasem Al Musrati,ly LBY,MF,Beşiktaş,28,1996,13.0,4,0,0,19,5,0,3,18,20,,,0,Matches
399,Umut Nayir,tr TUR,FW,Konyaspor,31,1993,16.4,5,0,0,17,22,7,1,5,5,,,0,Matches
400,Duckens Nazon,ht HAI,FW,Kayserispor,30,1994,21.7,4,0,0,33,32,9,5,2,9,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
401,Alassane Ndao,sn SEN,"MF,DF",Konyaspor,27,1996,23.2,5,1,1,15,26,5,59,14,16,,,0,Matches
402,Badou Ndiaye,sn SEN,MF,Gaziantep FK,33,1990,26.9,11,0,0,39,56,1,3,34,40,,,0,Matches
403,Cher Ndour,it ITA,MF,Beşiktaş,20,2004,7.5,0,0,0,12,2,0,0,8,16,,,0,Matches
404,Victor Nelsson,dk DEN,DF,Galatasaray,25,1998,3.2,0,0,0,3,6,0,0,6,1,,,0,Matches
405,Lasse Nielsen,dk DEN,"MF,DF",Göztepe,36,1988,19.5,4,0,0,25,9,1,70,21,31,,,0,Matches
406,Đorđe Nikolić,rs SRB,GK,Sivasspor,27,1997,10.5,4,0,0,3,3,0,0,0,1,,,0,Matches
407,Recep Niyaz,tr TUR,MF,Eyüpspor,28,1995,0.5,0,0,0,0,1,0,0,1,0,,,0,Matches
408,Mootez Nourani,tn TUN,FW,Adana Demirspor,22,2002,0.7,1,0,0,1,2,0,1,1,1,,,0,Matches
409,Olivier Ntcham,cm CMR,MF,Samsunspor,28,1996,26.6,7,0,0,25,19,1,6,19,20,,,0,Matches
410,Anthony Nwakaeme,ng NGA,MF,Trabzonspor,35,1989,14.9,4,0,0,19,15,7,59,7,5,,,0,Matches
411,Gabriel Obekpa,ng NGA,MF,BB Bodrumspor,20,2004,1.0,0,0,0,1,0,0,0,0,1,,,0,Matches
412,Prince Obeng Ampem,gh GHA,MF,Eyüpspor,26,1998,24.0,6,0,0,19,47,4,23,19,18,,,0,Matches
413,Enes Öğrüce,,FW,BB Bodrumspor,17,2007,0.8,1,0,0,6,2,0,0,1,4,,,0,Matches
414,David Okereke,ng NGA,"FW,MF",Gaziantep FK,26,1997,23.0,4,0,0,19,20,10,10,4,12,,,0,Matches
415,Jonathan Okita,cd COD,"MF,FW",BB Bodrumspor,28,1995,11.2,3,0,0,16,7,8,19,3,7,,,0,Matches
416,Jonathan Okoronkwo,ng NGA,FW,Hatayspor,20,2003,4.7,1,0,0,4,13,1,2,0,4,,,0,Matches
